# Gene Family	AA_combined_Abundance-RPKs	B1_combined_Abundance-RPKs	C1_combined_Abundance-RPKs	D1_combined_Abundance-RPKs	E1_combined_Abundance-RPKs	F1_combined_Abundance-RPKs	Category	Gene_Short
UniRef90_A0A3F3EZC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	0.860956	0.0	1.71628	1.65505	2.04437	2.49504	Immune_Complement	C3
UniRef90_A0A3F3FAC3	1.41014	0.512034	2.48166	4.12601	4.06098	4.05043	Immune_Complement	C3
UniRef90_A0A3F3FAC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.41014	0.512034	2.48166	4.12601	4.06098	4.05043	Immune_Complement	C3
UniRef90_A0A3F3FC30	1.17876	0.657015	2.94705	4.01287	4.11735	4.86139	Immune_Complement	C3
UniRef90_A0A3F3FC30|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.17876	0.657015	2.94705	4.01287	4.11735	4.86139	Immune_Complement	C3
UniRef90_A0A3F3FC35	1.31255	0.0987461	3.10127	4.63286	3.83108	4.34006	Immune_Complement	C3
UniRef90_A0A3F3FC35|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.31255	0.0987461	3.10127	4.63286	3.83108	4.34006	Immune_Complement	C3
UniRef90_A0A3F3FJC3	1.4473	0.514306	2.97059	4.50845	3.97214	4.05478	Immune_Complement	C3
UniRef90_A0A3F3FJC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.4473	0.514306	2.97059	4.50845	3.97214	4.05478	Immune_Complement	C3
UniRef90_B5VIC3	0.884886	0.216862	2.55618	3.54914	2.8561	3.2734	Immune_Complement	C3
UniRef90_B5VIC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	0.884886	0.216862	2.55618	3.54914	2.8561	3.2734	Immune_Complement	C3
UniRef90_B5VMC3	0.664429	0.0	1.65978	3.01332	3.14069	3.60807	Immune_Complement	C3
UniRef90_B5VMC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	0.664429	0.0	1.65978	3.01332	3.14069	3.60807	Immune_Complement	C3
UniRef90_C3JYK1	0.0	0.161481	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3JYK1|unclassified	0.0	0.161481	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K0D5	0.0613469	0.0	0.0	0.0	0.0	0.0444864	Immune_Complement	C3
UniRef90_C3K0D5|unclassified	0.0613469	0.0	0.0	0.0	0.0	0.0444864	Immune_Complement	C3
UniRef90_C3K0U6	0.068186	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K0U6|unclassified	0.068186	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K473	0.0	0.100701	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K473|unclassified	0.0	0.100701	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K6C5	0.0692898	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K6C5|unclassified	0.0692898	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K710	0.0	0.0788438	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K710|unclassified	0.0	0.0788438	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K860	0.0	0.0458146	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3K860|unclassified	0.0	0.0458146	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3KEC6	0.0	0.272757	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_C3KEC6|unclassified	0.0	0.272757	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_D4GC32	0.0	0.234583	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_D4GC32|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0670237	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_D4GC32|g__Pantoea.s__Pantoea_vagans	0.0	0.167559	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_D7VC30	0.0	0.0	0.0	0.0	0.135623	0.0	Immune_Complement	C3
UniRef90_D7VC30|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	0.0	0.0	0.0	0.135623	0.0	Immune_Complement	C3
UniRef90_D7VC31	0.0	0.0	0.758382	0.0	0.164075	0.0	Immune_Complement	C3
UniRef90_D7VC31|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	0.0	0.758382	0.0	0.164075	0.0	Immune_Complement	C3
UniRef90_D7VC33	0.0	0.0	0.0	0.0964956	0.0	0.0	Immune_Complement	C3
UniRef90_D7VC33|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	0.0	0.0	0.0964956	0.0	0.0	Immune_Complement	C3
UniRef90_D7VC36	0.0	0.0	0.0	0.0	0.853191	0.0	Immune_Complement	C3
UniRef90_D7VC36|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	0.0	0.0	0.0	0.853191	0.0	Immune_Complement	C3
UniRef90_D7VC38	0.0	0.0	0.0595258	0.125626	0.289763	0.0	Immune_Complement	C3
UniRef90_D7VC38|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	0.0	0.0595258	0.125626	0.289763	0.0	Immune_Complement	C3
UniRef90_D7VC39	0.0	1.47641	0.0	0.357967	0.0	0.291314	Immune_Complement	C3
UniRef90_D7VC39|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	1.47641	0.0	0.357967	0.0	0.291314	Immune_Complement	C3
UniRef90_D7VEC3	165.112	11.8113	90.5922	43.3141	64.1453	0.291314	Immune_Complement	C3
UniRef90_D7VEC3|g__Lactobacillus.s__Lactobacillus_plantarum	165.112	11.8113	90.5922	43.3141	64.1453	0.291314	Immune_Complement	C3
UniRef90_E1SC34	0.0	0.278134	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_E1SC34|g__Pantoea.s__Pantoea_agglomerans	0.0	0.10114	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_E1SC34|g__Pantoea.s__Pantoea_vagans	0.0	0.176994	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_E1SC37	0.0880988	0.213748	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_E1SC37|g__Pantoea.s__Pantoea_agglomerans	0.0880988	0.213748	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_E1SCC3	0.0	0.214349	0.0	0.0	0.0	0.0	Immune_Complement	C3
